Mm-hmm.	0
Right.	0
There's [MASK]	0
Ri- ri- right.	0
or um	0
Did you say there's [MASK]	0
[MASK] I mean those -	0
Do you mean - so every time someone says [MASK] it's an error?	0
Maybe we shouldn't say [MASK] in these meetings.	0
Well - well there's all kinds of other stuff like [MASK] and	0
Yeah, that's right, [MASK]	0
I mean	0
um anyway there -	0
Well, we don't even know what that means, so I	0
so  but this is really encouraging because	0
Yeah, that's right.	0
so, I mean the bottom line is even though it's not a huge amount of data	1
um	0
it should be	0
uh reasonable to actually run recognition and be like within the scope of -	0
of r- reasonable s- you know [MASK] this is like h- about how well we do	1
on [MASK] with	1
Right.	0
Excellent.	0
got sort of a different population of speakers	0
and a different topic and they're talking about things in the news that happened after [MASK] so there was  @@  so that's great.	1
Yeah.	0
Yeah so we're in better shape than we were say when we did - had the ninety-three workshop	0
Um	0
and we were all getting like seventy percent error on [MASK]	0
Mm-hmm.	0
Oh yeah I mean this is really, and thanks to Andreas who, I mean this is a	0
you know	0
Mmm.	0
Well	0
Mmm.	0
Yeah.	0
especially for the very first run, I mean	0
Oh it's the -	0
eh um	0
yeah	0
Yeah.	0
you - the first run I ran of [MASK] I got a hundred twenty percent word error but	0
So and what al- also this means is that um	0
Right.	0
Not [MASK] uh Broadcast News.	0
Well it's -	0
I mean there's a bunch of things in this note to various people especially I guess	0
um with Jane that - that would help for - since we have this new data now	0
uh in order to go from the transcripts	0
more easily to	0
um just the words that the recognizer would use for scoring.	0
I had to deal with some of it by hand but I think a lot of it	0
can be automated s- by -	0
Oh one thing I guess I didn't get so	0
you know [MASK] was straight from - fr	1
[MASK] were also from [MASK] or - or	1
Yeah.	1
Yeah.	0
That's amazing.	0
So they didn't have anything from [MASK] in yet? O_K.	0
Yeah, so that's great.	0
No.	0
And actually - we actually um used [MASK]	1
That's amazing.	0
I was just gonna say, yeah.	0
which I guess	0
Yeah.	0
Well that's - those are the only we- ones there are, I mean	0
so that's the on- that's [MASK] that we have a lot of and I guess  Ramana ,	0
Yeah.	0
Right.	0
um there's not a huge amount of difference	0
going from - it's - it's not like we probably lose a huge amount but we won't know because we don't have any [MASK]	0
Right.	0
It's probably not as bad as going f- using [MASK] on	0
So.	0
[MASK] right?	0
Oh yeah. Yeah.	0
Right. Right, so it's - so	0
Yeah, but for Broadcast News when we - we played around between the two there wasn't a huge	0
Right, it was not a big deal.	0
Yeah so I wou- so that's good.	0
I should - I should say that -	1
loss.	0
Although combining em worked well.	0
[MASK] is not just [MASK] it's also -	1
I mean there's uh	1
actually more data is from Broadcast News but with a little less weight	1
Yeah.	0
Uh-huh.	0
Like Trent Lott must have been from  I  guess  [MASK] was before uh.	0
uh because	0
mm-hmm, right.	0
Um	0
By the way just -	0
Good point.	0
for fun we also ran, I mean our complete system starts by doing ge- a gender detection	1
Mm-hmm.	0
so just for the heck of it I ran that	0
And it said a hundred percent male?	0
um and it might be reassuring for everybody to know that it got all the genders right. Yeah so  Yeah. Yes.	1
The j-	0
Oh it did?	0
Oh that's - I'm glad.	0
It got all two genders?	0
Yeah	0
but you know Jane and Adam have you kn- about equal performance and uh	0
and that's interesting cuz I think the - [MASK] are quite different so	0
and I - I'm pretty sure from listening to Eric	0
that, you know given the words he was saying and given his pronunciation that the reason that he's so much worse	0
is the lapel.	0
Right.	0
That makes a lot of sense, yeah.	0
Yeah.	0
So it's nice now if we can just sort of eliminate the lapel one when -	0
Very possible.	0
Yeah I - I - I would bet on that too cuz he certainly in that - when as a - as a burp user he was - he was a pretty uh strong one.	0
when we get new microphones that would be worth it um	0
Sheep.	0
Yeah he - he - he sounded to me just from - he sounded like a, what's it a sheep or a goat?	0
Yeah.	0
A sheep. Baah.	0
Sheep.	0
Sheep, right.	0
Yeah. Sheep is good.	0
Sounded good.	0
Yeah.	0
Right so um	0
Mm-hmm.	0
so I guess the good news is that	0
and - and again this is without	0
a lot of the sort of bells and whistles that we c- can do with [MASK]	1
and we'll have more data and we can also start to	0
maybe adapt [MASK] once we have enough meetings. So this is only twenty minutes of one meeting with no - no	1
I mean clearly there are um with just a small amount of uh actual	1
tailoring at all.	1
meeting transcriptions uh thrown into [MASK] you can probably do quite a bit better because	1
Yeah.	0
Or just dictionary.	0
the -	0
The voca- the vocabulary especially yeah.	0
Yeah, so.	0
Not that much the vocabulary actually I think - um well we have to see but -	0
Yeah.	0
it's uh -	0
It's pretty good um	0
Have to [MASK] and so on but	0
so then	0
And I have to try it on [MASK] yeah.	1
[MASK] and then there's things like	0
for the transcription I got when someone has a digit in the transcript I don't know if they said, you know one one or eleven and I don't know if they said	0
[MASK]	0
there's things like that where, you know the	0
um we'll probably have to ask the transcribers to indicate some of those kinds of things but	0
in general it was really good and I'm hoping - and this is -	1
this is good news because that means [MASK] should be g	1
For example about, you know [MASK] and speaker overlaps and so forth directly fr	1
Um so that'll be something that	0
actually in order to assess [MASK]	1
um we need s- some linguists or some people to look at it and say are these boundaries in about the right place.	1
Because it's just gonna give us time marks so.	0
But you know -	0
Well we've done that for one meeting.	0
For [MASK]	0
Uh oh oh f- not for words I'm sorry just for overlaps is we did it for not - not for words.	0
Ye- right.	0
Right.	0
So this would be like if you take the words	1
um you know and [MASK] on all the individual close talk uh close talking mikes	0
then how good are these sort of in reality and then I was thinking it -	1
Right.	0
So we might want to take twenty minutes and do [MASK]	0
Maybe actually mark the word boundaries.	0
Oh or - i- have someone look at the alignments uh maybe a linguist who can say	0
um	0
you know roughly if these are O_K and how far away they are.	0
Yeah.	0
Um but I think it's gotta be pretty good because otherwise the word recognition would be really b- crummy.	1
Right, right.	0
It wouldn't necessarily be the other way around, if the wor- word recognition was crummy the alignment might be O_K	0
but if the word recognition is this good	0
the alignment should be pretty good.	0
So	0
that's about it.	0
I wonder if this is a good thing or a bad thing though, I mean if we're pr-	0
I r-	0
That we're starting so well?	0
yeah if we're producing a database that everybody's gonna do well on	0
Oh	0
Don't worry about it w- d- that's	0
that's [MASK] Try it on [MASK] and - and	0
Yeah, which - I would - which - well n- n- n- n-	0
Yeah, yeah, yeah, yeah.	0
So the real value of the database is  these?	0
Yeah, abso- well no but	0
I mean there's still just the w- the percentages and, I mean they're not - a- as we've talked about before there's probably overlaps	0
This i- yeah. This is not that good.	0
there's probably overlaps in - in	0
uh in fair number in [MASK] as well so	0
but -	0
but there's other phenomena, it's a meeting, it's a different thing and there's lots of stuff to learn with [MASK]	0
but uh yeah certainly I'd like to see as soon as we could, I mean maybe	1
get some of the glitches out of the way but soon as we could how well it does with say	1
with [MASK] or maybe even one of the	1
Right.	0
and uh see if it's, you know is it a hundred twenty percent or maybe it's not maybe if	0
with some adaptation you get this down to fifty percent or forty-five percent or something and - and then if for [MASK] it's seventy or something like that that's actually something we could sort of	0
work with a little bit	0
Yeah. No I think it's really, I mean this way we least have a baseline we know that for instance the transcripts are very good so once you can get to the words that the recognizer which is a total subset of the things you need to understand the - the text	0
so	0
um yeah they're pretty good so and - and it's	0
converting automatically from the X_M_L to the	0
chopping up [MASK] and so forth it's not the case that	1
the end of one	0
utterance is in the next segment and things like that which we had more problems with in [MASK]	1
so that's good.	0
And um	0
let's see there was one more thing I wanted to -	0
to mention - I can't remember um	0
Sorry can't remember.	0
anyway it's - well it was, I mean I really didn't do this myself so Andreas set up this recognizer and - by the way the recognizer all the files I'm moving to [MASK] and running everything there so	0
Congratulations	0
Yeah.	0
is really great.	0
Yeah, it's really good.	0
I brought back just these result files and people can look at them um	0
so	0
We - we talked about setting up the	1
[MASK] here.	1
That's -	1
you know if - if there are more machines	0
um	0
uh here plus people can - could	1
run their own	0
uh you know variants of - of - of the recognition  runs um certainly doable.	1
Um.	0
Yeah and - well certainly if the recognition as opposed to training, yeah.	0
Seems reasonable.	0
I need t- Hmm.	0
Yeah.	0
I need to ask one question.	0
Yeah.	0
Which is um	0
so this issue	0
of the uh legalistic aspects of the pre-sent- you know pre-adapted -	0
Yeah, well, so what I mean is um	0
the -	0
uh [MASK] first - first question, you're maintaining it in - in a place that wouldn't be publicly readable that - that kind of stuff, right?	0
U- um	0
From the outside world or	0
By uh people uh who are not associated with this project.	0
It's human subjects issues, I told you about that.	0
Oh.	0
Exactly.	0
Um oh. Well O_K we have n- no names.	0
Although I sh- um	0
That - that's not the issue, it's just the audio data itself, until people have a chance to	0
de- audio data itself?	0
Mm-hmm, exactly.	0
edit it.	0
Uh so well I can - I can protect my directories through there. Right now they're not - they're in [MASK] which - so I will - I didn't know that actually.	0
Yeah.	0
Great.	0
Yeah so we just have to go through this process of having people approve the transcriptions, say it's O_K.	1
Yeah O_K.	0
Yeah, we had to get them to approve em and then i- cuz - cuz the other question I was gonna ask is if we're having um you know it's	0
Right O_K.	0
but this - this meeting that you have, no problem cuz I - I well I mean I - I speak for myself but - but I think that we didn't do anything that but	0
It's us.	0
well anyway so  uh I wouldn't be too concerned about it with respect to that although we should clear it with Eric and Dan of course but these results are based on data which haven't had the	0
uh haven't had the chance to be reviewed by the subjects and I don't know how that stands, I mean if you - if you get fantastic results and it's involving  data which -	0
That's true.	0
which later end up being	0
lessened by, you know certain elisions, then I don't know but I wanted to raise that issue, that's all.	0
Well we, I mean once we get all this streamlined it may be sh- it - hopefully it will be fairly quick but	0
we get the transcriptions, people approve them and so on it's just that we're	0
Alright we need to work at a system for doing that approval so that we can send people the transcripts and get back any bleeps that they want	1
Great.	0
Mmm.	0
Yeah.	0
Yeah actually the bleeps are also an issue I thought.	0
It's gonna be a rare thing that there's a bleep for the most part.	0
U- uh actually I had a question about [MASK] um I don't know who, I mean how this was done but	0
Don did this.	0
is -	0
is there - are there any um	0
[MASK] because I know that	0
the recognizer	0
um	0
that we use h- can do it sort of on the fly um so we wouldn't have to have it eh you know do it uh	0
explicitly beforehand.	0
And is there any um i- are there other d- sev- uh-	0
is there more than one way to do [MASK] where one might be better than another?	0
There are lots of w-  there are lots of ways to do [MASK] um different filters to	1
O_K.	0
put on, like anti-aliasing stuff.	1
Right.	0
O_K.	0
So - so the - th-	0
I don't think we even know which one	0
I assume you're using [MASK] to do it?	0
No, I'm using uh S_N	0
Or [MASK]	0
[MASK] uh	0
Re- re- ref- yeah.	0
[MASK] Yeah and Dan's archaic acronyms.	0
are [MASK]	0
[MASK]	0
Yeah, I don't really.	0
Missing all the vowels.	0
I just - yeah I found it.	0
Not all of them.	0
Some of the vowels, almost all the vowels, that's the hard part.	0
So - so the other thing we should try is to just take [MASK] I mean segment them but n	1
And a few of the consonants.	0
Yeah we could - we could try that and - and	0
Yeah, that's -	0
And - and feed them to - feed them to [MASK] and see if -	1
compare	0
Yeah.	0
I suspect that's sort of premature optimization, but	0
Sure.	0
We can try it. I - I only [MASK] first cuz I was	0
I mean that's just one line - that's one line of code to comment at so	0
Well -	0
yeah	0
Right and - and it doesn't - is no more work  for um	0
Mm-hmm.	0
Yeah.	0
Well they're just bigger to transfer, that's why I s- [MASK] before but	0
you know for us.	0
Well but they're only twice as big so	0
Well I mean that was - if it's the same then we can [MASK] but if it's -	0
I mean it's - it's just a	0
Although those eighty meg files take a while to copy into my directories so, but no, I mean it's not - i- it wouldn't be a problem if you're interested in it - it would -	0
Yeah.	0
We could try that.	0
Yeah I mean it would be uh you know it would probably take uh about um	0
you know minus the transfer time it would - it would take uh	0
Yeah.	0
you know ten minutes to try and - and - and	0
It's about a fifty minute drive, right?	0
Well it takes more disk space too so I was just -	0
And - and if for some reason we see that it works better then we might investigate why and, you know, what -	1
Mmm. In the front-end we could do that.	0
Yeah. Yeah.	0
So you just train - just different filters and so you're just wondering whether the filter is	0
Yeah, I -	0
Yeah, I can imagine it would be -	0
Right. Right.	0
I mean I guess there's some -	0
So we could try that with this particular twenty minutes of speech and sort of see if there's any differences.	1
You know a- at some point someone might have optimized whatever filtering is done for the actual recognition	0
Hmm.	0
um performance.	0
So in other words	0
Right.	0
right, so	0
It just seems to me that, you know small changes to [MASK] and the vocabulary will so swamp that that it may be premature to worry about that.	0
I mean so one is a half a percent better than the other	0
I don't think that gives you any information.	0
Well it's just as easy to - to give you [MASK] it was just more disk space you know for storing them so	0
Yep.	0
Are you -	1
are you using uh	0
uh [MASK] over there?	1
[MASK]	1
So probably doesn't matter.	0
Well we could try.  Could easily try	0
There's - there's your answer.	0
But - but it wouldn't hurt to try, yeah.	0
That's what I would assume but you never know, you know.	0
so	0
Sure.	0
Just - Mm-hmm.	0
No the reason I say [MASK] and so	0
Mm-hmm.	0
it can be sensitive to the kind of filtering that you're doing but uh uh [MASK]	0
uh	0
might not - b- you wouldn't expect to be so much but	0
Well we can try it if you generate like the same set of files just up to that point where we stopped anyway and just sti- stick them somewhere and I'll rerun it with	0
Yeah, it's - it's really not a problem.	0
Actually, no. Don't stop.  Don't stop at that part because	0
Keep going.	0
we're actually using the entire conversation to estimate the speaker parameters, so	0
Yeah.	0
shouldn't use - you should s- you know, get  @@	0
Yeah, I mean I'll - I have to do is eh e- the reference file would stay the same, it's just the individual segments would be approximately twice as long and I could just replace them with the bigger ones in the directory, that's not a problem.	0
O_K.	0
Yeah.	0
Right.	0
Mmm.	0
Right.	0
Right.	0
Yeah.	0
Right.	0
I mean I corrected all - I mean I hand-edited the whole - the whole meeting so that can be run it's just -	0
Once we get the - the bug out.	0
Mmm.	0
One - one question which is I - I had the impression  from this - from this meeting	1
Yeah.	0
Mm-hmm.	0
that w- that I transcribed that	0
um that there was already [MASK] occurring, is that	1
I thought that in order to	0
Yep.	0
so it was -	0
There's one level that's already happening right here.	1
so it's like there's already down	0
O_K.	0
This is being recorded at forty-eight kilohertz.	1
Oh.	0
Right. And it gets [MASK] to sixteen.	1
O_K.	0
Which is more that anybody needs so	1
And that's actually said in your meeting, that's how I know that.  I - I  It's like [MASK]	0
Hmm.	0
Oh O_K.	0
That's exactly, and that's how I know it.	0
Yeah.	0
It's [MASK] for the board it's in the monitor so it's	0
Right.	0
Mmm.	0
Thank God it's not  more than that.	0
So -	0
Is eight kilohertz -	0
Yeah.	0
And I have no idea what filter it's using, so	0
is - is eighty kilohertz generally accepted as like standard for voice?	0
Telephone.	0
For telephone stuff.	0
Telephone.	0
Yeah that's what I was gonna say, I mean like -	0
so	0
So it's - it's - it's just that	0
they were operating from [MASK] which was a completely telephone database and so that was a standard for that	0
Oh, I see, so. O_K.	0
So sixteen seems to be pretty typical for	0
sixteen s-	0
Right.	0
Sixteen is more common for - for uh	1
with this sort of thing.	0
broadband stuff that isn't -	1
That isn't music.	0
that isn't music and isn't telephone, yeah.	1
And I guess if you're comparing like -	0
uh if you wanna run recognition on [MASK] you would want	0
you don't want [MASK] the wh- that right?	0
Why is that?	0
I don't know.	0
Well I don- I mean if it's any better	0
No actually I would think that you would - you would get better - you'd get better high frequencies in the local mike.	0
All the way around I'd think.	0
Uh but who knows? I mean we do-  we - we - we - we - we wanna find all this stuff out, we don't know.	0
Yeah well we could try it.	0
Yeah.	0
We're gonna have plenty of low frequency on [MASK] with the fans.	0
O_K.	0
Yeah.	0
Uh yeah.	0
Yeah.	0
Oh yeah there was just one more thing I wanted to say which is totally unrelated to the recognition except that um	0
well -	0
well it's sort of related but um good news also	0
uh I got - well Chuck Fillmore agreed to record meetings but he had too many people in his meetings and that's too bad cuz they're very animated and	1
but uh Jerry also agreed so uh we're starting on - on	1
They're less animated.	0
Well but he has fewer - he - he won't have more than eight and it's [MASK] so that sounds interesting. As a compliment t	1
[MASK]	0
and um so that's gonna start Monday and one of the things that I was realizing is um	1
it would be really great if anyone has any ideas on some kind of	0
[MASK] that people in the meeting can make a comment to the person whose gonna transcribe it	1
or - or put a	0
push a button or something	0
when they wanna make a note about "oh boy you should probably erase those last few" or	0
uh "wait I want this not to be recorded now" or	0
Weren't we gonna	0
uh something like that s-	0
do something with a pad at one point?	0
The cross pads?	0
Yeah, we could do it with the cross pads.	1
Cuz I was thinking you know if - if the person who sets up the meeting isn't there and it's a group that we don't know	0
um and this came up talking to - to Jerry also that you know is there any way for them to indicate - to make sure that the qu- request that they have that they make explicitly get addressed somehow so I don't know if anyone has ideas or - you could even write down "oh it's about three twenty five and" -	0
Yeah.	0
Well what I was just suggesting is - is we have these - this cross pad	0
Yeah, and use that. Not a bad idea.	0
just for this purpose and just use that and if we sink it in -	0
That would be great.	0
That be great.	0
The other thing is eh I don't know if you know this or if it's a question for the mail to Dan but	1
is this thing of two eight channel boards a maximum for this setup	0
I don't know.	0
or could we go to a third board?	1
I don't know.	0
I'll send mail to Dan and ask. I - I think	1
that it's the maximum we can do without a lot of effort because it's one board with two	1
Oh it is one board.	0
digital channels.	1
E- eight each. So it - it takes two fibers in to the one board.	1
And so w- I think if we wanna do that - more than that	1
we'd have to have two boards, and then you have the synchronization issue.	1
But that's a question because that would - if it was possible	0
cuz it is i- you know already we have a - a - a group of people in this room that cannot all be miked	1
Right.	0
and it's not just cuz we haven't been to the store, right it's -	0
What is the limit on each of those f- fiber channels, is it the	0
Eight.	0
It just - it's eight channels come in, does it have do with the sampling rate?	0
It's eight.	0
I have no idea.	0
But each - each fiber channel has eight - eight	0
channels	0
and	0
there are two ch- two fibers that go in to the card.	0
It might be a hard limitation, I mean one thing is it - the whole thing as I said is - is all structured in terms of forty-eight kilohertz sampling so that pushes	0
So	0
requirements up a bit but	0
Yeah.	0
I was just wondering if - if that could change.	0
I mean then we'd also have to [MASK] and another mixer and all that sort of stuff.	0
If we could drop that.	0
Yeah.	0
So I - I'll send a mail to Dan and ask him.	0
Yeah.	0
O_K on the uh are we done with that?	1
So the oth- topic is uh getting more mikes and different mikes, so I got a quote um	1
We can fit - we have room for one more wireless	1
and the wireless, this unit here is three fifty - three hundred fifty dollars, it - I didn't realize but we also have to get a tuner - the receiver - the other end, that's uh four thirty	0
um	0
Wow.	0
For - for each? I mean the tuner is four thirty for each.	0
and then also	0
Yep.	0
Wow.	0
And we just need one more so - so	0
Yeah at least w- we got the good ones.	0
Yeah.	0
So that's you know something like seven hundred eighty bucks for one more of these.	0
Yeah.	0
O_K.	0
Um and then also um	0
It turns out that the connector that this thing uses is proprietary of Sony	0
Oh.	0
believe it or not and Sony only sells this headset.	0
Mmm.	0
So if we wanna use a different set - headset the solution that the guy suggested and they - apparently lots of people have done	0
is Sony will sell you the jack	0
with just wires coming out the end	0
and then you can buy a headset that has pigtail and solder it yourself.	0
And that's the other solution and so the jacks are forty bucks apiece	0
and the - he recommended um	0
[MASK]	0
headset for two hundred bucks apiece.	0
There isn't this some sort of thing that plugs in, you actually have to go and do the soldering yourself?	0
Becau- the reason is	0
